stage,exp,task,sweep,seed,status,ckpt,n_points,final_iter,final_test_acc,best_test_acc,final_train_acc,best_train_acc,final_test_acc_mc,best_test_acc_mc,final_test_loss,d_model,heads,memory_hidden_dims,synapse_depth,n_ticks,length,neuron_select_type,batch_size,learning_rate,jepa_weight,jepa_loss_type,jepa_predict_delta,cross_tick_jepa_weight,sparsity,halt_threshold,halt_confidence_weight,halt_mode,loss_type,loss_aggregation,reflex_weight
st01,cifar10_headsh8_s2,cifar10,headsh8,2,ok,checkpoint.pt,101,200000,0.64119,0.6548920000000001,0.6513351562500002,0.6588492187500001,0.8507,0.8526,0.4960313007235527,256,8,64,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh1,cifar10,memory_hidden_dimsmh1,,ok,checkpoint.pt,101,200000,0.6664359999999999,0.6821980000000001,0.68324453125,0.6913171875,0.8417,0.8423,0.5205466136336326,256,16,1,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh1_s1,cifar10,memory_hidden_dimsmh1,1,ok,checkpoint.pt,2,2000,0.324694,0.324694,0.28950312500000003,0.28950312500000003,0.5863,0.5863,0.8613501459360122,256,16,1,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh1_s2,cifar10,memory_hidden_dimsmh1,2,ok,checkpoint.pt,101,200000,0.67235,0.680644,0.6606414062500001,0.66567890625,0.8428,0.8437,0.4642327815294266,256,16,1,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh2,cifar10,memory_hidden_dimsmh2,,ok,checkpoint.pt,101,200000,0.68104,0.6881559999999999,0.7048359375,0.707834375,0.843,0.8441,0.5169832780957222,256,16,2,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh2_s1,cifar10,memory_hidden_dimsmh2,1,ok,checkpoint.pt,101,200000,0.693688,0.7165640000000001,0.7195437500000001,0.73002578125,0.8392,0.8407,0.5203407078981399,256,16,2,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh2_s2,cifar10,memory_hidden_dimsmh2,2,ok,checkpoint.pt,101,200000,0.6301500000000001,0.647114,0.6475390625,0.6572234375000001,0.8482,0.8502,0.4861132651567459,256,16,2,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh32,cifar10,memory_hidden_dimsmh32,,ok,checkpoint.pt,101,200000,0.658914,0.6595059999999999,0.63121171875,0.633903125,0.8398,0.8421,0.454700368642807,256,16,32,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh32_s1,cifar10,memory_hidden_dimsmh32,1,ok,checkpoint.pt,101,200000,0.6948979999999999,0.7051040000000001,0.6949703125000001,0.6995656250000001,0.8433,0.8446,0.5080062136054039,256,16,32,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_memory_hidden_dimsmh32_s2,cifar10,memory_hidden_dimsmh32,2,ok,checkpoint.pt,101,200000,0.630288,0.6514719999999999,0.61611015625,0.62896796875,0.8464,0.8484,0.4547912314534187,256,16,32,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_nst_random-pairing,cifar10,nst_random-pairing,,ok,checkpoint.pt,101,200000,0.6635880000000001,0.6833280000000002,0.64621796875,0.6689296874999999,0.8456,0.847,0.44444129317998887,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_nst_random-pairing_s1,cifar10,nst_random-pairing,1,ok,checkpoint.pt,101,200000,0.54156,0.55315,0.48760234374999994,0.4918234375,0.8131,0.818,0.3619397133588791,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_nst_random-pairing_s2,cifar10,nst_random-pairing,2,ok,checkpoint.pt,101,200000,0.6556440000000001,0.6957440000000001,0.6117578125,0.6486812500000001,0.8413,0.8413,0.3562426283955574,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd1,cifar10,synapse_depthsd1,,ok,checkpoint.pt,101,200000,0.7131439999999999,0.7199920000000002,0.74481484375,0.7493507812500002,0.8298,0.8325,0.5679322972893714,256,16,64,1,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd1_s1,cifar10,synapse_depthsd1,1,ok,checkpoint.pt,101,200000,0.7275880000000001,0.734572,0.7560796875000001,0.75979765625,0.8375,0.8391,0.5489900961518288,256,16,64,1,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd1_s2,cifar10,synapse_depthsd1,2,ok,checkpoint.pt,101,200000,0.705138,0.7123120000000001,0.7414609374999999,0.7455960937499999,0.8427,0.8434,0.5133572235703469,256,16,64,1,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd2,cifar10,synapse_depthsd2,,ok,checkpoint.pt,101,200000,0.62684,0.652826,0.6194742187500001,0.6282382812499999,0.8361,0.8396,0.5104382663965226,256,16,64,2,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd2_s1,cifar10,synapse_depthsd2,1,ok,checkpoint.pt,101,200000,0.7280560000000001,0.7317460000000001,0.7280257812500001,0.73237890625,0.8323,0.8346,0.442998942732811,256,16,64,2,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd2_s2,cifar10,synapse_depthsd2,2,ok,checkpoint.pt,101,200000,0.65834,0.667664,0.6626968750000001,0.6652390625000001,0.8412,0.8426,0.50659269541502,256,16,64,2,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd8,cifar10,synapse_depthsd8,,ok,checkpoint.pt,101,200000,0.717646,0.724734,0.7078867187500001,0.7121039062499999,0.8512,0.8519,0.44800441414117814,256,16,64,8,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd8_s1,cifar10,synapse_depthsd8,1,ok,checkpoint.pt,101,200000,0.6460000000000001,0.7041299999999999,0.6178265625,0.6610250000000001,0.8387,0.8423,0.47890094518661497,256,16,64,8,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,cifar10_synapse_depthsd8_s2,cifar10,synapse_depthsd8,2,ok,checkpoint.pt,101,200000,0.6969519999999999,0.7060020000000001,0.67170078125,0.6796976562499999,0.821,0.8441,0.4219144254922867,256,16,64,8,,,random-pairing,512,,,,,0.0,,,,,,,0.1
st01,mazes_d_model2x,mazes,d_model2x,,ok,checkpoint.pt,100,100000,0.8812493333333333,0.8898406666666667,0.8971953125,0.9080067187499999,0.89192,0.89836,0.3664349503815174,4096,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_model2x_s1,mazes,d_model2x,1,ok,checkpoint.pt,100,100000,0.8919592,0.8938394666666666,0.9213923958333333,0.9236696875,0.90718,0.90794,0.3318325765430927,4096,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_model2x_s2,mazes,d_model2x,2,ok,checkpoint.pt,100,100000,0.8608737333333333,0.8971737333333333,0.87854109375,0.9270653124999999,0.87645,0.90745,0.4289737083017826,4096,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld2,mazes,d_modeld2,,ok,checkpoint.pt,100,100000,0.8983397333333333,0.8985610666666666,0.9322372395833334,0.93477578125,0.90589,0.90594,0.40122002363204956,1024,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld2_s1,mazes,d_modeld2,1,ok,checkpoint.pt,100,100000,0.8834505333333335,0.8854849333333333,0.9018155208333333,0.9092059375,0.8917,0.8922,0.37136730179190636,1024,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld2_s2,mazes,d_modeld2,2,ok,checkpoint.pt,100,100000,0.8682154666666667,0.8698565333333333,0.88943625,0.8908764062500001,0.87975,0.87975,0.3991175517439842,1024,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld4,mazes,d_modeld4,,ok,checkpoint.pt,100,100000,0.8597743999999998,0.8806250666666665,0.8750453125,0.9111992708333334,0.87236,0.88851,0.43105436488986015,512,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld4_s1,mazes,d_modeld4,1,ok,checkpoint.pt,100,100000,0.8649278666666667,0.8649770666666666,0.8833192708333333,0.8836198958333334,0.87739,0.87832,0.40426357835531235,512,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_d_modeld4_s2,mazes,d_modeld4,2,ok,checkpoint.pt,100,100000,0.8677870666666667,0.8684317333333333,0.8893007291666667,0.8952475000000001,0.87561,0.87667,0.4434504956007004,512,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh16,mazes,headsh16,,ok,checkpoint.pt,100,100000,0.9056530666666666,0.9057390666666666,0.9339769791666667,0.9354757291666667,0.91511,0.9153,0.3191283829510212,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh16_s1,mazes,headsh16,1,ok,checkpoint.pt,100,100000,0.8943517333333333,0.8944929333333334,0.9240622916666668,0.92588828125,0.90302,0.90397,0.37055978551506996,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh16_s2,mazes,headsh16,2,ok,checkpoint.pt,100,100000,0.8798995999999999,0.8801557333333333,0.9041655208333333,0.90658921875,0.8872,0.88777,0.4496070332825184,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh2,mazes,headsh2,,ok,checkpoint.pt,100,100000,0.8876869333333334,0.8878970666666667,0.9199765625,0.9211391145833334,0.897,0.89719,0.4385266974568367,2048,2,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh2_s1,mazes,headsh2,1,ok,checkpoint.pt,100,100000,0.8913504,0.8917452,0.9339725520833334,0.9350775520833333,0.90197,0.90363,0.4616440460085869,2048,2,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh2_s2,mazes,headsh2,2,ok,checkpoint.pt,100,100000,0.8695693333333334,0.8719404,0.8867042187499999,0.8936574479166667,0.88187,0.88364,0.4001906290650368,2048,2,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh8,mazes,headsh8,,ok,checkpoint.pt,100,100000,0.8985052,0.8987284,0.9263873958333334,0.92810484375,0.9063,0.90735,0.3775534890592098,2048,8,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh8_s1,mazes,headsh8,1,ok,checkpoint.pt,100,100000,0.8958765333333334,0.8958765333333334,0.9274718229166666,0.9294140625,0.90551,0.90581,0.37594492733478546,2048,8,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_headsh8_s2,mazes,headsh8,2,ok,checkpoint.pt,100,100000,0.8592570666666667,0.8799702666666666,0.8718159895833333,0.9052372916666667,0.87135,0.89171,0.43673157691955566,2048,8,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh1,mazes,memory_hidden_dimsmh1,,ok,checkpoint.pt,100,100000,0.9035021333333333,0.9080844,0.9386616145833332,0.943076875,0.91288,0.91646,0.36888739094138145,2048,16,1,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh1_s1,mazes,memory_hidden_dimsmh1,1,ok,checkpoint.pt,100,100000,0.9028186666666665,0.9030596,0.9627110416666667,0.9627110416666667,0.90993,0.91128,0.6717332005500793,2048,16,1,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh1_s2,mazes,memory_hidden_dimsmh1,2,ok,checkpoint.pt,100,100000,0.9009913333333333,0.9012481333333333,0.9437786979166667,0.9438480208333334,0.90716,0.90821,0.5086670108139515,2048,16,1,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh2,mazes,memory_hidden_dimsmh2,,ok,checkpoint.pt,100,100000,0.8972933333333333,0.8975357333333334,0.9276928645833332,0.9285904687500001,0.90659,0.90696,0.3521815575659275,2048,16,2,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh2_s1,mazes,memory_hidden_dimsmh2,1,ok,checkpoint.pt,100,100000,0.8985930666666666,0.89869,0.944535625,0.9448677604166668,0.90506,0.90641,0.5400994382798672,2048,16,2,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh2_s2,mazes,memory_hidden_dimsmh2,2,ok,checkpoint.pt,100,100000,0.8972950666666666,0.8975324,0.9363212499999999,0.9363822916666668,0.9052,0.90551,0.463582307100296,2048,16,2,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh32,mazes,memory_hidden_dimsmh32,,ok,checkpoint.pt,100,100000,0.883394,0.9019977333333333,0.9008529687500001,0.9234680208333333,0.89451,0.91043,0.36844102665781975,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh32_s1,mazes,memory_hidden_dimsmh32,1,ok,checkpoint.pt,100,100000,0.7880782666666666,0.8828869333333333,0.7901478645833333,0.90840875,0.81609,0.8919,0.7466875091195107,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_memory_hidden_dimsmh32_s2,mazes,memory_hidden_dimsmh32,2,ok,checkpoint.pt,100,100000,0.7832606666666666,0.8680230666666666,0.7843571875,0.8892223437500001,0.80099,0.87793,0.8367077559232712,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_first-last,mazes,nst_first-last,,ok,checkpoint.pt,100,100000,0.9034156,0.9038182666666668,0.9307220833333334,0.93226875,0.9105,0.91139,0.33467269875109196,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_first-last_s1,mazes,nst_first-last,1,ok,checkpoint.pt,100,100000,0.9063829333333334,0.9063829333333334,0.9511479687500001,0.9527508333333334,0.91135,0.91259,0.4847267270088196,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_first-last_s2,mazes,nst_first-last,2,ok,checkpoint.pt,100,100000,0.9029054666666666,0.9033724,0.9359067708333333,0.9387541145833334,0.90811,0.90899,0.38618286326527596,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random,mazes,nst_random,,ok,checkpoint.pt,100,100000,0.8101957333333333,0.8599533333333332,0.8172357812500001,0.8754744270833335,0.83473,0.87662,0.6260192692279816,2048,16,32,8,,,random,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random-pairing,mazes,nst_random-pairing,,ok,checkpoint.pt,100,100000,0.8531573333333333,0.8585536,0.8920930729166667,0.89923859375,0.89639,0.89834,0.546154398471117,2048,16,32,8,,,random-pairing,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random-pairing_s1,mazes,nst_random-pairing,1,ok,checkpoint.pt,100,100000,0.8661472,0.8677161333333333,0.9062665624999999,0.9090761458333333,0.90122,0.90347,0.5617915019392967,2048,16,32,8,,,random-pairing,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random-pairing_s2,mazes,nst_random-pairing,2,ok,checkpoint.pt,100,100000,0.8697192,0.8714906666666667,0.911350625,0.9168394791666666,0.89659,0.89882,0.5846591964364052,2048,16,32,8,,,random-pairing,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random_s1,mazes,nst_random,1,ok,checkpoint.pt,100,100000,0.8987143999999999,0.8987197333333332,0.9276907812499999,0.9298432291666666,0.90762,0.90816,0.37496593967080116,2048,16,32,8,,,random,64,,,,,0.0,,,,,,,0.1
st01,mazes_nst_random_s2,mazes,nst_random,2,ok,checkpoint.pt,100,100000,0.8929958666666667,0.8932889333333334,0.9312840625000001,0.9337066145833333,0.90952,0.90978,0.43318788707256317,2048,16,32,8,,,random,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd1,mazes,synapse_depthsd1,,ok,checkpoint.pt,100,100000,0.8956434666666665,0.8957883999999999,0.9298117708333333,0.9326326562500001,0.90128,0.90284,0.433747336268425,2048,16,32,1,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd1_s1,mazes,synapse_depthsd1,1,ok,checkpoint.pt,100,100000,0.8949557333333333,0.8951822666666667,0.9255260416666666,0.9255260416666666,0.90139,0.90182,0.39172834903001785,2048,16,32,1,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd1_s2,mazes,synapse_depthsd1,2,ok,checkpoint.pt,100,100000,0.8620182666666666,0.8623978666666667,0.8818596875000001,0.8852813541666666,0.87307,0.87307,0.4204786717891693,2048,16,32,1,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd2,mazes,synapse_depthsd2,,ok,checkpoint.pt,100,100000,0.9084113333333335,0.9091528,0.9651193750000001,0.9681927083333334,0.91562,0.91634,0.6464906260371208,2048,16,32,2,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd2_s1,mazes,synapse_depthsd2,1,ok,checkpoint.pt,100,100000,0.9036441333333334,0.9040838666666666,0.94380265625,0.94721171875,0.90907,0.91035,0.4571542926132679,2048,16,32,2,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd2_s2,mazes,synapse_depthsd2,2,ok,checkpoint.pt,100,100000,0.8970768,0.8979430666666667,0.9346611979166667,0.9350855729166666,0.90358,0.90445,0.4507442079484463,2048,16,32,2,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd8,mazes,synapse_depthsd8,,ok,checkpoint.pt,100,100000,0.9052434666666667,0.9058813333333333,0.9324266666666666,0.9348003645833333,0.91362,0.91396,0.3261315692216158,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd8_s1,mazes,synapse_depthsd8,1,ok,checkpoint.pt,100,100000,0.8794586666666667,0.8836360000000001,0.9029274479166667,0.9073838541666667,0.89111,0.89262,0.4091177098453045,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,mazes_synapse_depthsd8_s2,mazes,synapse_depthsd8,2,ok,checkpoint.pt,100,100000,0.8751826666666667,0.8753136,0.8924180729166665,0.8953430208333334,0.88788,0.88804,0.3888267055153847,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,,,0.1
st01,parity_d_model2x,parity,d_model2x,,ok,checkpoint_200000.pt,201,200000,0.7290852089533729,0.7292932322668653,0.7290581597222223,0.7291876705109126,0.9614955357142857,0.9614955357142857,0.048834233766510374,2048,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_model2x_s1,parity,d_model2x,1,ok,checkpoint_200000.pt,201,200000,0.7403123837425595,0.7405625697544643,0.7398844788566469,0.7406507703993055,1.0,1.0,7.929281201325805e-09,2048,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_model2x_s2,parity,d_model2x,2,ok,checkpoint_200000.pt,201,200000,0.7668394252232144,0.7709774538070436,0.766981685577877,0.7710103934151786,0.9999970935639881,1.0,4.143820000050438e-06,2048,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_modeld2,parity,d_modeld2,,ok,checkpoint_200000.pt,201,200000,0.6454577830481151,0.6462819707961309,0.64614994109623,0.6461895073784722,0.8204461960565477,0.8214401971726191,0.24499566427298955,512,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_modeld2_s1,parity,d_modeld2,1,ok,checkpoint_200000.pt,201,200000,0.7586424231150793,0.7591077241443451,0.7586688523065476,0.7592553323412697,1.0,1.0,3.502282588808639e-08,512,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_modeld2_s2,parity,d_modeld2,2,ok,checkpoint_200000.pt,201,200000,0.769396003844246,0.7700225539434524,0.76959716796875,0.7700347997271826,0.9999215262276786,1.0,0.00021100595902583713,512,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_modeld4,parity,d_modeld4,,ok,checkpoint_200000.pt,201,200000,0.660881115141369,0.6610928586929563,0.6606312391493057,0.6610857669890874,0.8235735212053571,0.8240937732514881,0.24825662161622727,256,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
st01,parity_d_modeld4_s1,parity,d_modeld4,1,ok,checkpoint_200000.pt,201,200000,0.6496122426835317,0.6503188941592262,0.6497750031001985,0.6505753580729167,0.7264753069196429,0.7282046363467262,0.37131661886260625,256,8,16,1,,,random,64,,,,,0.0,,,,,,,0.1
