experiment_name,model_type,loss,tokens_per_sec,peak_memory_mb,best_tick,conf_tick,tick_count,effective_tick,active_cell_fraction,moe_aux_loss,loss_per_gb,tokens_per_gb,quality_cost_score,losses_per_tick,certainties_per_tick,hidden_size,num_hidden_layers,d_model,d_input,iterations,memory_length,memory_hidden_dims,deep_nlms,synapse_depth,tick_loss_mode,elf_horizon_mode,elf_max_horizon,tick_improve_weight,tick_improve_margin,tick_halt_mode,tick_halt_threshold,tick_halt_temperature,tick_compute_weight,cell_sparsity_mode,cell_topk,cell_sparsity_rescale,moe_routing_mode,moe_num_experts,moe_topk_experts,moe_shared_experts,moe_expert_size,moe_load_balance_weight,moe_router_entropy_weight,moe_router_z_loss_weight,moe_capacity_factor,moe_drop_tokens,moe_dispatch_mode,moe_topk_warmup_steps,moe_aux_loss_free_bias,moe_expert_dropout,moe_activation_passes,moe_region_diversity_weight,moe_mtp_mode,moe_mtp_horizons,self_cond,cross_layer_state,global_step,metrics_file
dr03_revise_b4_corrupt0p15,ctm,4.615601134300232,690.7717042804472,47452.0263671875,4.1666669845581055,3.0,8,-1.0,0.125,5.646098725264892e-05,0.09960323980582775,14.906638964364692,0.30963392521507577,"[4.466141, 4.418083, 4.365899, 4.348353, 4.32142, 4.292281, 4.253505, 4.248657]","[0.75, 0.742188, 0.738281, 0.75, 0.734375, 0.730469, 0.726562, 0.726562]",768,16,512,256,8,8,2,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,topk,64,1,regional_shared_topk,16,1,1,32,0.01,0.0,0.0,1.0,0,dense_mask,0,0,0.0,4,0.001,none,,1,1,1000,runs/metrics/dr03_revise_b4_corrupt0p15.csv
dr03_revise_b4_corrupt0p3,ctm,4.652292251586914,688.3426778283252,47452.0263671875,4.0,5.1666669845581055,8,-1.0,0.125,5.58832471142523e-05,0.10039502272803279,14.854221327492333,0.31319664282747744,"[4.644969, 4.519739, 4.482702, 4.483345, 4.445354, 4.408475, 4.351647, 4.36594]","[0.859375, 0.753906, 0.742188, 0.75, 0.742188, 0.734375, 0.726562, 0.722656]",768,16,512,256,8,8,2,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,topk,64,1,regional_shared_topk,16,1,1,32,0.01,0.0,0.0,1.0,0,dense_mask,0,0,0.0,4,0.001,none,,1,1,1000,runs/metrics/dr03_revise_b4_corrupt0p3.csv
