env,backbone,seed,success_rate,expert_success,n_episodes,n_steps,elapsed_s
cartpole,transformer,4,41.666666666666664,50.0,200,14870,229.3
cartpole,flash,4,-1.0,50.0,200,14870,0
cartpole,flash-shallow,4,-1.0,50.0,200,14870,0
cartpole,flash-deep,4,-1.0,50.0,200,14870,0
cartpole,cem-wm,4,54.166666666666664,0,200,14870,93.8
cartpole-partial,mlp,0,41.666666666666664,50.0,200,14881,89.5
cartpole-partial,ctm,0,37.5,50.0,200,14881,159.1
cartpole-partial,lstm,0,37.5,50.0,200,14881,113.1
cartpole-partial,gru,0,37.5,50.0,200,14881,109.6
cartpole-partial,transformer,0,45.833333333333336,50.0,200,14881,238.1
cartpole-partial,flash,0,-1.0,50.0,200,14881,0
cartpole-partial,flash-shallow,0,-1.0,50.0,200,14881,0
cartpole-partial,flash-deep,0,-1.0,50.0,200,14881,0
cartpole-partial,cem-wm,0,37.5,0,200,14881,97.5
cartpole-partial,mlp,1,41.666666666666664,50.0,200,14771,86.9
cartpole-partial,ctm,1,33.333333333333336,50.0,200,14771,158.6
cartpole-partial,lstm,1,37.5,50.0,200,14771,112.1
cartpole-partial,gru,1,37.5,50.0,200,14771,107.3
cartpole-partial,transformer,1,45.833333333333336,50.0,200,14771,236.3
cartpole-partial,flash,1,-1.0,50.0,200,14771,0
cartpole-partial,flash-shallow,1,-1.0,50.0,200,14771,0
cartpole-partial,flash-deep,1,-1.0,50.0,200,14771,0
cartpole-partial,cem-wm,1,33.33333333333333,0,200,14771,96.0
cartpole-partial,mlp,2,37.5,50.0,200,14871,90.3
cartpole-partial,ctm,2,37.5,50.0,200,14871,161.5
cartpole-partial,lstm,2,37.5,50.0,200,14871,113.6
cartpole-partial,gru,2,37.5,50.0,200,14871,109.1
cartpole-partial,transformer,2,37.5,50.0,200,14871,238.3
cartpole-partial,flash,2,-1.0,50.0,200,14871,0
cartpole-partial,flash-shallow,2,-1.0,50.0,200,14871,0
cartpole-partial,flash-deep,2,-1.0,50.0,200,14871,0
cartpole-partial,cem-wm,2,45.83333333333333,0,200,14871,97.2
cartpole-partial,mlp,3,45.833333333333336,50.0,200,14790,84.1
cartpole-partial,ctm,3,45.833333333333336,50.0,200,14790,150.2
cartpole-partial,lstm,3,41.666666666666664,50.0,200,14790,106.4
cartpole-partial,gru,3,41.666666666666664,50.0,200,14790,102.4
cartpole-partial,transformer,3,45.833333333333336,50.0,200,14790,222.8
cartpole-partial,flash,3,-1.0,50.0,200,14790,0
cartpole-partial,flash-shallow,3,-1.0,50.0,200,14790,0
cartpole-partial,flash-deep,3,-1.0,50.0,200,14790,0
cartpole-partial,cem-wm,3,45.83333333333333,0,200,14790,95.1
cartpole-partial,mlp,4,41.666666666666664,50.0,200,14870,87.5
cartpole-partial,ctm,4,45.833333333333336,50.0,200,14870,159.0
cartpole-partial,lstm,4,41.666666666666664,50.0,200,14870,109.0
cartpole-partial,gru,4,41.666666666666664,50.0,200,14870,105.7
cartpole-partial,transformer,4,45.833333333333336,50.0,200,14870,231.3
cartpole-partial,flash,4,-1.0,50.0,200,14870,0
cartpole-partial,flash-shallow,4,-1.0,50.0,200,14870,0
cartpole-partial,flash-deep,4,-1.0,50.0,200,14870,0
cartpole-partial,cem-wm,4,33.33333333333333,0,200,14870,93.4
