experiment_name,model_type,loss,tokens_per_sec,peak_memory_mb,best_tick,conf_tick,tick_count,effective_tick,active_cell_fraction,moe_aux_loss,loss_per_gb,tokens_per_gb,quality_cost_score,losses_per_tick,certainties_per_tick,hidden_size,num_hidden_layers,d_model,d_input,iterations,memory_length,memory_hidden_dims,deep_nlms,synapse_depth,tick_loss_mode,elf_horizon_mode,elf_max_horizon,tick_improve_weight,tick_improve_margin,tick_halt_mode,tick_halt_threshold,tick_halt_temperature,tick_compute_weight,cell_sparsity_mode,cell_topk,cell_sparsity_rescale,moe_routing_mode,moe_num_experts,moe_topk_experts,moe_shared_experts,moe_expert_size,moe_load_balance_weight,moe_router_entropy_weight,moe_router_z_loss_weight,moe_capacity_factor,moe_drop_tokens,moe_dispatch_mode,moe_topk_warmup_steps,moe_aux_loss_free_bias,moe_expert_dropout,moe_activation_passes,moe_region_diversity_weight,moe_mtp_mode,moe_mtp_horizons,self_cond,cross_layer_state,global_step,metrics_file
dr12_objective_causal_ce_d512,ctm,10.301397132873536,1030.995466643063,48734.43603515625,3.75,0.0,8,-1.0,0.125,3.742540502571501e-05,0.21645127187791577,21.663108137352875,0.47552719893925227,"[6.68883, 6.69592, 6.712555, 6.690453, 6.69065, 6.688696, 6.715051, 6.786835]","[0.714844, 0.734375, 0.753906, 0.757812, 0.765625, 0.773438, 0.769531, 0.769531]",768,16,512,256,8,8,2,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,topk,64,1,regional_shared_topk,16,1,1,32,0.01,0.0,0.0,1.0,0,dense_mask,0,0,0.0,4,0.001,none,,1,1,1000,runs/metrics/dr12_objective_causal_ce_d512.csv
dr12_objective_latent_denoise_d512,ctm,7.6046147108078,961.2698529404583,48579.58984375,5.5,7.0,8,-1.0,0.125,3.1187915737973526e-05,0.16029623734810183,20.26242569311584,0.37530623559011833,"[7.625934, 7.431788, 7.111217, 6.917498, 6.882195, 6.852782, 6.783195, 6.784418]","[0.933594, 0.925781, 0.882812, 0.824219, 0.792969, 0.78125, 0.769531, 0.746094]",768,16,512,256,8,8,2,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,topk,64,1,regional_shared_topk,16,1,1,32,0.01,0.0,0.0,1.0,0,dense_mask,0,0,0.0,4,0.001,none,,1,1,460,runs/metrics/dr12_objective_latent_denoise_d512.csv
